event_id,asset_id,event_type,severity,event_timestamp,source_ip,status,detection_source
1554,197,Lateral Movement,High,2024-04-15 00:45:14,25.165.66.202,Open,WAF
1555,188,DDoS,High,2025-02-14 03:06:29,165.183.69.116,Resolved,Firewall
1556,76,Lateral Movement,High,2024-06-07 15:49:10,92.107.25.4,Escalated,SIEM
1557,96,Failed Login,Medium,2024-12-12 00:15:53,25.88.178.155,Resolved,Firewall
1558,139,Data Exfiltration,Low,2023-11-14 09:05:11,224.54.96.144,Escalated,WAF
1559,56,Intrusion Attempt,Medium,2025-03-02 08:30:05,155.237.46.170,Open,EDR
1560,27,Privilege Escalation,Critical,2023-03-23 23:20:00,108.181.66.229,False Positive,EDR
1561,11,Brute Force,High,2023-01-12 10:59:34,191.64.129.70,Resolved,WAF
1562,166,Lateral Movement,Medium,2023-08-15 23:18:07,76.252.100.84,False Positive,WAF
1563,33,Brute Force,Low,2023-05-28 01:38:40,168.223.144.233,Escalated,IDS
1564,198,Phishing,Medium,2025-02-10 22:00:54,36.205.12.177,False Positive,EDR
1565,90,DDoS,Medium,2024-05-10 01:16:29,111.85.210.53,Resolved,Manual
1566,26,Phishing,Critical,2023-05-02 06:21:33,164.26.251.229,False Positive,Firewall
1567,46,Phishing,Medium,2024-08-07 18:28:41,78.130.240.182,Investigating,WAF
1568,88,Failed Login,Medium,2025-02-02 12:56:27,229.229.232.149,False Positive,WAF
1569,84,Data Exfiltration,Medium,2024-07-03 01:41:07,3.200.132.202,False Positive,IDS
1570,164,Intrusion Attempt,Low,2024-04-09 02:16:36,148.249.151.215,Resolved,WAF
1571,122,Failed Login,Low,2023-03-18 06:44:20,222.228.87.235,Open,EDR
1572,56,Data Exfiltration,Critical,2023-11-27 09:17:11,87.87.214.16,False Positive,Manual
1573,78,Phishing,Low,2023-10-28 02:39:07,59.155.251.5,False Positive,EDR
1574,45,Privilege Escalation,Critical,2024-04-26 09:28:18,105.167.172.114,Resolved,SIEM
1575,144,Malware Detected,Medium,2024-02-21 00:39:26,40.52.253.216,False Positive,Manual
1576,50,Port Scan,High,2024-10-15 11:00:32,69.149.200.133,Open,SIEM
1577,134,Privilege Escalation,Low,2024-04-29 20:20:31,82.205.237.209,Investigating,EDR
1578,94,Port Scan,Low,2024-04-19 18:04:33,12.149.247.97,Investigating,IDS
1579,177,Data Exfiltration,Medium,2025-01-29 18:24:50,146.6.156.100,Escalated,WAF
1580,198,Intrusion Attempt,Low,2024-02-02 18:36:19,250.163.1.109,Escalated,IDS
1581,48,Brute Force,Low,2023-01-21 22:37:42,25.234.9.210,Investigating,EDR
1582,171,Brute Force,Medium,2024-01-26 12:02:57,242.80.95.85,False Positive,WAF
1583,5,Brute Force,Medium,2024-07-21 19:05:29,90.44.112.80,Investigating,Manual
1584,61,Policy Violation,High,2023-07-12 09:20:46,228.117.131.131,Open,WAF
1585,141,Privilege Escalation,Medium,2024-12-24 13:34:37,118.128.61.253,Resolved,WAF
1586,192,Brute Force,High,2024-06-04 06:32:16,43.176.172.15,False Positive,EDR
1587,78,Anomalous Traffic,Medium,2023-10-03 21:04:08,221.194.97.235,Investigating,Firewall
1588,65,Brute Force,Low,2024-08-07 09:16:20,249.254.207.79,Escalated,WAF
1589,6,Brute Force,Low,2023-02-23 03:59:27,131.61.244.242,Resolved,Firewall
1590,187,Malware Detected,High,2024-11-19 08:49:30,141.85.72.49,Resolved,EDR
1591,155,Policy Violation,Medium,2025-03-26 18:51:01,119.132.184.9,Open,Manual
1592,166,Policy Violation,High,2023-03-22 21:45:55,182.202.9.8,Open,IDS
1593,154,Lateral Movement,Medium,2024-10-13 17:25:24,94.125.92.96,Escalated,Firewall
1594,90,Intrusion Attempt,High,2023-10-15 11:13:50,234.64.146.154,Investigating,SIEM
1595,124,Lateral Movement,High,2024-06-05 13:46:59,120.93.77.160,Resolved,IDS
1596,49,Policy Violation,High,2024-05-17 00:27:48,242.190.152.59,Resolved,SIEM
1597,166,Policy Violation,Critical,2023-02-22 10:42:35,8.63.190.51,Escalated,Manual
1598,67,Brute Force,Critical,2023-07-15 19:11:38,120.131.170.62,Investigating,WAF
1599,135,Port Scan,High,2024-01-06 02:23:40,70.83.215.190,Open,WAF
1600,99,Malware Detected,Critical,2024-10-11 13:37:49,219.6.19.156,Open,WAF
1601,102,Intrusion Attempt,Medium,2024-06-29 09:05:05,245.152.184.104,False Positive,SIEM
1602,171,Phishing,Medium,2025-02-11 16:37:52,176.108.202.136,Resolved,IDS
1603,172,DDoS,High,2023-02-28 16:45:43,182.133.79.203,Resolved,EDR
1604,164,Failed Login,Medium,2023-02-28 22:43:05,119.37.133.117,Escalated,IDS
1605,78,Phishing,Medium,2024-03-11 07:08:59,5.254.207.45,Open,WAF
1606,18,Privilege Escalation,Medium,2024-11-09 09:14:52,65.209.99.60,Resolved,IDS
1607,177,Intrusion Attempt,Medium,2024-02-04 03:33:51,117.60.201.68,Open,EDR
1608,88,Malware Detected,High,2024-03-14 02:58:59,33.121.79.213,Open,Firewall
1609,147,Policy Violation,Medium,2023-01-10 02:55:59,12.69.59.204,Investigating,Manual
1610,92,Brute Force,Medium,2023-11-03 16:41:30,118.32.185.34,Open,Firewall
1611,134,Privilege Escalation,Medium,2023-09-05 21:32:57,239.15.19.205,Investigating,EDR
1612,173,Port Scan,Low,2023-06-07 10:38:14,165.220.226.237,Investigating,SIEM
1613,85,Data Exfiltration,Critical,2024-05-09 13:40:42,6.14.249.124,False Positive,Firewall
1614,107,Policy Violation,High,2023-03-02 17:32:00,48.162.69.64,False Positive,EDR
1615,73,Malware Detected,Low,2023-01-07 16:21:58,66.44.102.252,Resolved,Manual
1616,41,Port Scan,Low,2025-02-12 21:14:17,19.153.64.233,False Positive,SIEM
1617,40,Failed Login,Low,2023-06-08 15:10:35,47.216.85.31,Investigating,WAF
1618,129,Anomalous Traffic,Medium,2024-07-05 18:07:08,240.70.13.7,Open,EDR
1619,154,Policy Violation,Critical,2024-08-14 15:50:54,128.130.236.131,False Positive,Manual
1620,162,DDoS,High,2023-09-04 10:25:33,10.99.8.163,Open,Firewall
1621,69,Privilege Escalation,Medium,2024-05-27 18:56:12,142.38.13.154,Escalated,WAF
1622,166,Privilege Escalation,High,2024-02-02 17:51:06,174.4.34.66,Investigating,Manual
1623,89,Failed Login,Medium,2023-12-31 17:45:32,35.135.101.85,Investigating,Firewall
1624,107,Port Scan,Low,2024-03-07 21:06:12,123.81.101.10,False Positive,Manual
1625,105,DDoS,Medium,2024-05-19 18:06:33,135.235.134.231,Resolved,WAF
1626,138,DDoS,Low,2023-05-26 01:38:47,103.32.148.132,Escalated,IDS
1627,26,Failed Login,Medium,2023-10-17 11:57:34,251.106.205.217,Investigating,Firewall
1628,31,Policy Violation,Low,2023-03-20 13:15:48,120.232.206.84,Open,EDR
1629,29,Phishing,Medium,2025-02-09 19:21:57,170.177.87.89,Escalated,WAF
1630,64,Anomalous Traffic,High,2023-11-09 23:07:08,77.148.205.21,Open,WAF
1631,24,Lateral Movement,High,2024-05-14 13:42:48,20.80.238.192,Resolved,Firewall
1632,39,Port Scan,Low,2023-07-28 11:10:47,18.132.139.48,Investigating,SIEM
1633,187,Port Scan,High,2024-02-17 23:24:34,167.105.72.87,Investigating,WAF
1634,15,Malware Detected,High,2023-06-04 18:36:25,154.239.23.194,Escalated,IDS
1635,175,Failed Login,Medium,2023-02-06 14:16:33,77.188.70.122,Resolved,SIEM
1636,156,Policy Violation,Medium,2024-06-05 13:16:50,225.177.22.174,Escalated,Manual
1637,68,Phishing,Critical,2023-03-24 23:49:48,147.73.29.185,Open,WAF
1638,100,Lateral Movement,Low,2024-10-09 06:18:21,207.60.251.243,Resolved,SIEM
1639,73,Anomalous Traffic,High,2023-01-19 07:41:24,126.85.83.96,Resolved,EDR
1640,50,Malware Detected,Medium,2024-12-23 10:20:16,175.68.224.39,Open,Manual
1641,26,Data Exfiltration,High,2024-11-15 00:44:53,121.25.165.82,Open,Firewall
1642,166,Data Exfiltration,Critical,2025-03-04 04:32:28,39.27.109.8,False Positive,Firewall
1643,185,Intrusion Attempt,Medium,2024-01-19 06:57:19,46.100.218.15,Escalated,EDR
1644,94,Policy Violation,High,2024-10-10 05:10:07,157.0.136.208,Open,EDR
1645,88,Policy Violation,Critical,2023-07-14 15:34:30,245.181.160.27,Resolved,IDS
1646,20,Brute Force,Medium,2023-01-27 19:20:37,241.109.222.66,Escalated,WAF
1647,35,Failed Login,Low,2023-06-12 07:45:13,212.214.194.254,Open,Manual
1648,91,Data Exfiltration,High,2023-10-18 02:01:17,18.201.133.79,False Positive,IDS
1649,36,Failed Login,High,2024-05-26 17:53:47,103.103.95.186,False Positive,Firewall
1650,172,Intrusion Attempt,Medium,2024-01-31 10:33:12,157.241.254.77,False Positive,IDS
1651,39,Intrusion Attempt,Medium,2024-12-21 22:52:36,174.27.80.25,Resolved,SIEM
1652,69,Port Scan,Low,2024-06-11 13:32:05,10.24.7.59,Escalated,Manual
1653,113,Privilege Escalation,High,2023-11-26 18:23:05,92.48.78.9,Resolved,Firewall
1654,124,Port Scan,High,2024-07-01 06:51:07,62.197.193.35,Resolved,WAF
1655,161,Failed Login,Medium,2024-08-05 12:28:22,106.53.243.109,False Positive,SIEM
1656,183,Policy Violation,Medium,2024-07-18 15:51:20,156.214.208.250,Open,Manual
1657,53,Port Scan,Low,2023-12-16 11:08:23,176.143.174.207,Escalated,Manual
1658,123,Anomalous Traffic,High,2024-02-16 11:30:00,181.175.194.161,Resolved,Manual
1659,21,Malware Detected,High,2024-03-23 08:51:51,242.209.158.244,False Positive,Manual
1660,106,Failed Login,Low,2023-06-18 21:51:42,74.242.238.136,Escalated,IDS
1661,197,Privilege Escalation,Low,2025-03-08 22:43:53,165.111.241.254,Escalated,Firewall
1662,128,Malware Detected,Medium,2023-04-09 15:18:28,78.205.38.131,Open,IDS
1663,184,Brute Force,Medium,2024-06-14 18:35:15,160.142.230.113,Resolved,EDR
1664,17,Phishing,Low,2023-12-23 23:51:51,170.181.47.113,Investigating,SIEM
1665,29,Malware Detected,Medium,2023-07-25 20:00:17,4.106.156.68,Open,IDS
1666,105,Privilege Escalation,High,2023-12-04 18:39:10,234.15.94.23,Resolved,Firewall
1667,179,Anomalous Traffic,High,2023-06-23 02:39:45,144.120.184.63,Open,SIEM
1668,181,Privilege Escalation,Medium,2024-05-22 16:19:52,199.243.226.44,False Positive,Manual
1669,6,Privilege Escalation,Medium,2024-01-30 11:53:34,40.131.119.145,Open,SIEM
1670,191,Malware Detected,High,2023-01-09 08:40:30,27.134.245.32,Investigating,SIEM
1671,174,Phishing,High,2023-12-13 08:52:13,2.35.14.159,Resolved,SIEM
1672,68,Privilege Escalation,Medium,2024-06-10 23:58:33,29.186.0.133,Investigating,WAF
1673,140,Privilege Escalation,Medium,2023-09-21 21:23:41,9.8.143.128,Investigating,Firewall
1674,118,DDoS,Medium,2024-09-09 06:03:36,188.88.102.216,Open,Manual
1675,17,Phishing,Low,2023-03-08 11:22:02,41.47.223.102,Resolved,Firewall
1676,48,Privilege Escalation,Low,2023-01-10 04:43:25,43.142.187.190,Investigating,IDS
1677,111,Anomalous Traffic,Medium,2024-03-15 17:22:53,4.233.84.32,Investigating,EDR
1678,123,Brute Force,High,2024-12-06 06:14:11,32.6.151.63,Escalated,WAF
1679,153,Intrusion Attempt,Critical,2025-03-17 00:47:17,202.231.228.81,Resolved,SIEM
1680,166,Malware Detected,Medium,2023-07-06 07:45:50,89.215.99.49,Escalated,WAF
1681,72,Port Scan,Medium,2023-09-24 13:26:43,108.126.162.137,Escalated,IDS
1682,177,Data Exfiltration,Medium,2023-07-10 12:29:53,74.29.246.96,Escalated,SIEM
1683,88,Malware Detected,High,2023-02-22 19:55:15,164.128.30.85,Escalated,IDS
1684,44,Policy Violation,Low,2023-03-15 08:48:28,24.243.60.70,Escalated,EDR
1685,157,Port Scan,Medium,2024-01-01 22:07:52,144.226.41.100,False Positive,WAF
1686,134,Phishing,Low,2024-10-10 14:06:40,251.16.166.218,Resolved,IDS
1687,183,Intrusion Attempt,Medium,2023-02-04 16:46:40,19.237.57.185,Resolved,SIEM
1688,120,Phishing,Medium,2023-07-24 16:29:32,102.240.16.217,Escalated,IDS
1689,123,Failed Login,Medium,2023-02-14 00:44:28,121.44.20.7,Open,Manual
1690,95,Anomalous Traffic,Medium,2023-09-26 13:33:16,252.13.114.152,Investigating,EDR
1691,198,Privilege Escalation,Critical,2024-07-31 21:07:23,95.253.80.156,Investigating,SIEM
1692,29,Lateral Movement,High,2023-06-19 10:57:35,23.122.189.24,Investigating,EDR
1693,170,Intrusion Attempt,High,2024-06-01 21:06:03,47.229.134.130,Open,EDR
1694,135,Privilege Escalation,High,2024-03-10 00:08:40,42.35.39.131,Escalated,Manual
1695,149,Malware Detected,High,2023-03-22 00:04:22,168.61.209.214,Resolved,Firewall
1696,41,Policy Violation,Low,2023-08-17 22:44:42,171.122.239.16,Investigating,Manual
1697,138,Malware Detected,Low,2023-11-24 14:40:15,193.94.92.82,False Positive,WAF
1698,42,Port Scan,Medium,2023-04-22 06:10:32,181.203.158.109,Open,IDS
1699,110,Intrusion Attempt,High,2024-08-27 08:12:44,46.52.11.1,Escalated,WAF
1700,123,Lateral Movement,High,2024-12-27 10:17:01,133.250.191.90,Resolved,Firewall
1701,158,DDoS,Medium,2024-01-01 09:49:30,220.139.247.219,False Positive,IDS
1702,81,Privilege Escalation,Medium,2023-05-06 09:34:21,216.227.186.170,Investigating,IDS
1703,112,Intrusion Attempt,Medium,2023-01-08 07:38:24,140.155.30.73,Investigating,WAF
1704,121,Privilege Escalation,Critical,2024-09-10 02:04:27,74.75.152.96,Escalated,Manual
1705,12,Data Exfiltration,Medium,2024-06-11 02:11:17,10.125.240.157,Escalated,WAF
1706,138,Lateral Movement,Low,2024-06-07 00:04:42,220.127.179.184,False Positive,Manual
1707,200,Failed Login,Low,2025-02-26 06:04:16,64.39.54.37,Open,Manual
1708,120,Data Exfiltration,High,2025-02-21 18:26:25,227.8.92.108,Open,IDS
1709,189,Brute Force,Critical,2024-10-07 06:05:18,40.237.103.143,False Positive,EDR
1710,84,Data Exfiltration,Medium,2024-06-20 09:11:15,146.210.56.184,Investigating,Manual
1711,184,Policy Violation,Critical,2023-06-06 09:59:38,140.255.190.196,Investigating,Manual
1712,79,Malware Detected,High,2024-08-31 20:00:22,23.104.132.82,Resolved,WAF
1713,35,Intrusion Attempt,High,2023-03-27 15:04:58,78.20.236.114,Escalated,EDR
1714,20,Anomalous Traffic,Medium,2024-08-09 21:06:40,173.42.89.86,False Positive,Firewall
1715,82,Malware Detected,Critical,2023-01-20 03:20:31,66.225.77.101,Investigating,WAF
1716,100,DDoS,Medium,2024-10-27 11:39:30,187.161.72.24,Resolved,IDS
1717,50,Port Scan,Critical,2025-01-28 21:00:10,59.83.45.236,Escalated,SIEM
1718,102,DDoS,High,2025-02-16 17:11:09,80.154.251.202,Escalated,Manual
1719,174,Brute Force,Medium,2023-11-23 11:02:49,241.246.120.149,Open,Firewall
1720,17,Intrusion Attempt,Medium,2023-02-14 08:53:52,33.118.190.217,Investigating,Firewall
1721,34,Policy Violation,Medium,2024-11-12 16:45:23,18.229.233.71,False Positive,Manual
1722,116,Policy Violation,Low,2024-09-16 13:46:12,13.160.40.240,False Positive,Firewall
1723,198,Policy Violation,High,2023-05-24 03:08:34,8.170.201.236,Open,Manual
1724,174,Phishing,Medium,2024-04-14 05:12:07,41.3.55.112,Investigating,EDR
1725,72,Malware Detected,Medium,2023-06-26 02:58:24,154.158.80.131,False Positive,WAF
1726,56,Privilege Escalation,High,2024-01-20 13:00:42,124.153.111.231,False Positive,SIEM
1727,26,Intrusion Attempt,Critical,2023-02-20 09:06:49,218.174.169.116,Open,IDS
1728,190,Anomalous Traffic,Medium,2025-01-06 17:49:06,38.80.58.157,False Positive,EDR
1729,58,Port Scan,Medium,2024-06-24 13:33:19,243.80.134.200,False Positive,SIEM
1730,104,Port Scan,Medium,2023-01-08 19:44:36,184.213.185.167,Open,Manual
1731,160,Brute Force,Critical,2023-10-27 12:45:31,126.247.21.119,Open,Manual
1732,162,Brute Force,Low,2024-05-27 02:59:25,27.249.208.238,False Positive,SIEM
1733,97,Failed Login,Medium,2023-11-08 20:29:53,200.9.214.103,Open,WAF
1734,70,Lateral Movement,Low,2024-03-25 06:35:32,22.131.212.146,Escalated,EDR
1735,130,Lateral Movement,High,2024-11-26 08:51:06,37.23.50.216,Escalated,WAF
1736,35,Anomalous Traffic,High,2023-04-15 00:27:54,246.240.70.15,False Positive,Manual
1737,22,Lateral Movement,Low,2025-01-17 15:45:08,84.184.53.83,Open,IDS
1738,155,Malware Detected,High,2024-05-16 12:40:47,216.59.37.48,False Positive,Manual
1739,60,Port Scan,Medium,2024-04-30 05:35:01,127.216.220.195,Resolved,WAF
1740,4,Lateral Movement,Low,2023-09-09 00:52:01,195.134.161.136,Resolved,EDR
1741,54,Privilege Escalation,Medium,2024-12-28 20:12:28,187.175.180.3,Escalated,EDR
1742,25,Privilege Escalation,Critical,2024-07-02 13:31:15,234.15.78.223,False Positive,EDR
1743,159,Intrusion Attempt,Low,2024-04-30 16:55:48,250.122.190.122,Open,EDR
1744,95,Intrusion Attempt,Low,2023-05-07 18:42:36,229.130.156.155,Escalated,Manual
1745,103,Intrusion Attempt,Low,2024-07-01 02:42:33,252.74.110.231,Investigating,Firewall
1746,44,Intrusion Attempt,High,2025-01-09 10:52:02,142.98.115.234,Open,WAF
1747,11,Privilege Escalation,Low,2025-03-17 12:36:11,193.116.89.181,Escalated,WAF
1748,124,DDoS,Medium,2023-07-12 15:22:28,185.72.96.215,False Positive,Firewall
1749,95,Failed Login,Critical,2024-04-17 18:04:33,148.80.135.46,Investigating,SIEM
1750,141,DDoS,Low,2023-02-25 20:17:13,81.68.20.107,Open,IDS
1751,14,Intrusion Attempt,Low,2024-04-04 05:26:51,58.235.177.201,Investigating,WAF
1752,82,Failed Login,Low,2024-04-21 12:30:19,130.184.36.39,Resolved,Manual
1753,126,Failed Login,Medium,2023-05-09 23:19:38,156.5.149.76,Open,Manual
1754,66,Failed Login,High,2024-09-30 21:00:25,196.106.27.98,False Positive,WAF
1755,154,Data Exfiltration,High,2024-03-04 09:20:59,8.69.109.207,Resolved,WAF
1756,25,Data Exfiltration,High,2023-12-15 15:34:28,165.171.156.136,False Positive,Manual
1757,135,DDoS,High,2024-10-01 12:29:26,215.117.170.82,False Positive,EDR
1758,129,Brute Force,Low,2025-01-30 16:46:35,238.7.104.45,Resolved,WAF
1759,103,Phishing,Critical,2024-04-15 08:43:24,227.172.238.248,Escalated,Firewall
1760,123,Malware Detected,Medium,2024-04-18 17:25:38,35.35.249.141,Investigating,Manual
1761,163,DDoS,High,2023-07-08 11:00:58,123.105.23.173,False Positive,IDS
1762,163,Data Exfiltration,High,2023-01-16 18:19:09,38.34.32.217,False Positive,Manual
1763,111,Failed Login,Low,2023-09-02 04:37:03,131.212.227.229,Investigating,SIEM
1764,155,Anomalous Traffic,High,2025-03-28 12:02:58,122.97.114.103,Investigating,IDS
1765,76,Privilege Escalation,High,2024-09-16 09:13:32,50.121.169.122,Escalated,SIEM
1766,9,Malware Detected,Low,2025-02-06 07:05:45,223.194.155.245,Investigating,WAF
1767,95,Anomalous Traffic,Critical,2024-11-24 13:56:18,32.86.204.251,False Positive,IDS
1768,72,Intrusion Attempt,High,2025-01-01 22:41:52,134.2.210.206,Investigating,IDS
1769,81,Privilege Escalation,High,2023-10-02 20:52:50,71.33.234.252,Resolved,SIEM
1770,98,Brute Force,Medium,2025-03-18 01:25:37,47.92.4.168,Investigating,WAF
1771,97,Policy Violation,Critical,2024-09-17 02:46:47,21.0.240.252,Escalated,EDR
1772,169,Failed Login,Medium,2023-08-18 04:34:40,29.128.151.3,Investigating,IDS
1773,114,Brute Force,Medium,2023-11-16 01:08:21,93.80.213.196,False Positive,IDS
1774,136,Port Scan,Low,2024-03-04 06:13:15,210.201.225.35,Escalated,WAF
1775,87,Lateral Movement,Medium,2024-03-09 04:50:23,4.66.91.56,False Positive,WAF
1776,110,Failed Login,Medium,2024-03-09 03:09:49,152.76.186.49,Escalated,Manual
1777,145,Phishing,Medium,2025-02-21 07:32:45,126.194.114.109,Escalated,Firewall
1778,190,Malware Detected,Low,2024-08-01 08:49:19,152.247.78.105,False Positive,SIEM
1779,131,Policy Violation,Low,2024-10-06 23:18:45,254.105.60.207,Escalated,SIEM
1780,163,DDoS,Low,2024-11-11 16:24:39,249.68.216.161,Investigating,Manual
1781,122,Brute Force,Critical,2023-03-21 03:12:55,163.6.99.151,Open,EDR
1782,185,Intrusion Attempt,Medium,2024-05-20 04:39:04,70.210.115.21,Investigating,EDR
1783,122,Policy Violation,High,2024-01-20 11:28:07,133.235.113.34,Escalated,SIEM
1784,33,Failed Login,Low,2023-11-15 09:38:42,50.3.213.249,Escalated,WAF
1785,22,Privilege Escalation,Critical,2023-09-15 00:11:36,113.213.224.181,Investigating,Manual
1786,14,Privilege Escalation,Critical,2024-07-04 17:49:42,147.96.155.240,Investigating,WAF
1787,35,Intrusion Attempt,High,2024-01-14 03:20:24,190.31.254.239,False Positive,Manual
1788,4,Anomalous Traffic,Medium,2023-07-08 05:41:40,53.211.190.37,Resolved,IDS
1789,158,Failed Login,Critical,2025-03-19 00:08:06,168.54.227.72,Escalated,EDR
1790,33,Privilege Escalation,High,2023-05-02 15:19:59,202.242.59.204,Resolved,Firewall
1791,125,Privilege Escalation,Medium,2024-05-08 06:13:39,184.237.228.47,False Positive,EDR
1792,40,Malware Detected,Medium,2024-11-20 13:23:52,127.171.196.240,Escalated,SIEM
1793,61,Lateral Movement,Medium,2023-11-23 08:57:53,159.155.149.229,False Positive,Manual
1794,18,Anomalous Traffic,High,2023-11-03 17:37:44,240.146.50.82,Open,Firewall
1795,2,Phishing,High,2024-08-25 08:15:06,242.175.201.133,Escalated,Manual
1796,175,Policy Violation,Low,2023-07-25 10:41:16,199.165.10.222,Investigating,Manual
1797,193,DDoS,Medium,2023-05-18 01:31:32,50.105.137.229,Open,EDR
1798,70,Brute Force,Medium,2024-01-26 08:14:27,158.22.91.202,False Positive,SIEM
1799,60,Brute Force,High,2024-04-10 19:38:33,207.100.51.213,Investigating,Firewall
1800,165,Intrusion Attempt,Low,2024-03-31 07:15:11,148.4.173.128,Resolved,WAF
1801,85,Policy Violation,Medium,2023-04-04 14:38:28,187.139.172.167,Escalated,EDR
1802,17,Privilege Escalation,Medium,2023-09-12 08:25:47,64.168.182.212,Resolved,WAF
1803,168,Lateral Movement,High,2023-10-17 00:09:43,122.39.138.229,Investigating,Firewall
1804,57,Brute Force,Medium,2025-01-01 06:11:38,130.239.195.26,Resolved,IDS
1805,99,Data Exfiltration,Medium,2024-07-07 23:45:41,113.123.161.118,Investigating,Firewall
1806,163,Intrusion Attempt,Critical,2023-10-02 20:33:58,20.248.66.55,False Positive,IDS
1807,191,Failed Login,Medium,2023-09-30 09:36:36,199.211.224.216,Investigating,Firewall
1808,145,Data Exfiltration,Medium,2024-02-09 05:58:32,71.221.250.226,Escalated,SIEM
1809,167,Lateral Movement,High,2025-01-25 04:20:30,121.190.73.200,Investigating,IDS
1810,196,Data Exfiltration,Medium,2024-10-31 16:12:14,13.135.188.37,Investigating,IDS
1811,36,Policy Violation,Medium,2024-10-22 18:47:22,32.73.122.222,False Positive,WAF
1812,37,Failed Login,Medium,2023-03-18 13:47:56,169.103.215.190,False Positive,Firewall
1813,25,Intrusion Attempt,Critical,2023-03-27 08:07:37,7.185.175.91,Resolved,WAF
1814,177,Brute Force,Medium,2023-06-25 23:22:14,60.153.218.8,Investigating,Firewall
1815,178,Privilege Escalation,Low,2025-03-11 16:03:53,194.56.11.38,Open,Firewall
1816,6,Lateral Movement,Medium,2024-09-25 03:36:48,150.71.232.43,Investigating,SIEM
1817,161,Anomalous Traffic,Critical,2023-08-09 12:17:07,20.53.253.132,False Positive,Firewall
1818,59,Failed Login,Medium,2024-01-09 02:14:36,216.68.24.248,Open,Firewall
1819,94,Lateral Movement,Critical,2023-05-05 23:33:14,206.180.221.159,False Positive,IDS
1820,77,Failed Login,Medium,2024-11-24 03:52:55,38.111.101.7,False Positive,SIEM
1821,75,Lateral Movement,High,2025-02-19 21:01:02,159.80.12.47,Investigating,IDS
1822,92,Privilege Escalation,High,2024-04-29 18:51:19,190.22.132.68,Open,WAF
1823,193,Intrusion Attempt,Medium,2023-04-14 11:03:12,136.118.165.191,Open,SIEM
1824,120,Malware Detected,Medium,2023-08-23 11:38:48,53.78.221.180,Escalated,SIEM
1825,30,Failed Login,Low,2024-02-12 23:14:38,202.62.88.116,Open,SIEM
1826,37,Policy Violation,Critical,2023-03-03 06:34:54,202.197.94.26,Escalated,Manual
1827,197,Anomalous Traffic,Low,2023-11-02 09:39:52,224.232.219.171,Investigating,SIEM
1828,25,Brute Force,Low,2024-02-19 01:31:27,111.184.139.119,False Positive,EDR
1829,179,Phishing,Medium,2023-08-10 16:04:13,160.215.251.153,Escalated,Manual
1830,9,Malware Detected,Low,2024-12-27 16:12:41,93.4.108.62,Escalated,WAF
1831,196,DDoS,Medium,2023-06-26 21:41:34,189.197.25.60,Investigating,Manual
1832,114,Malware Detected,Critical,2024-01-17 10:21:41,31.185.208.159,Investigating,EDR
1833,197,Data Exfiltration,Medium,2024-12-22 21:56:40,184.224.104.229,Escalated,SIEM
1834,170,Data Exfiltration,High,2024-07-19 20:23:16,100.157.125.11,Escalated,Manual
1835,38,Anomalous Traffic,High,2023-09-25 08:43:24,242.232.124.165,Open,SIEM
1836,168,Port Scan,High,2025-03-22 20:11:00,209.253.199.139,Resolved,WAF
1837,139,Malware Detected,High,2023-02-28 03:36:26,33.60.100.24,Escalated,WAF
1838,95,Data Exfiltration,Critical,2024-09-12 00:34:43,78.204.222.229,Investigating,EDR
1839,193,Policy Violation,Critical,2024-06-11 01:23:59,209.48.210.188,Escalated,SIEM
1840,57,Phishing,Medium,2024-03-14 03:00:11,9.56.129.220,Investigating,Manual
1841,153,Anomalous Traffic,High,2023-09-22 18:37:09,3.84.114.120,Escalated,Manual
1842,59,Brute Force,High,2024-11-10 03:55:00,243.168.143.236,Investigating,SIEM
1843,140,Anomalous Traffic,Low,2023-12-03 10:27:37,84.92.64.16,Open,EDR
1844,51,Privilege Escalation,Low,2024-03-11 15:04:15,79.232.104.209,Open,EDR
1845,197,Phishing,Low,2025-03-20 14:18:50,215.190.195.34,Investigating,WAF
1846,174,Policy Violation,Critical,2023-03-27 04:10:37,213.67.220.103,Investigating,Manual
1847,7,Privilege Escalation,Low,2024-10-25 03:00:32,180.102.106.40,Resolved,WAF
1848,95,Failed Login,Medium,2023-09-03 04:38:47,183.255.172.111,False Positive,Firewall
1849,73,Lateral Movement,Medium,2025-03-15 02:51:04,63.241.222.22,Investigating,SIEM
1850,77,Anomalous Traffic,Low,2024-10-11 23:42:51,171.129.122.123,Resolved,Firewall
1851,175,Phishing,Medium,2023-05-10 12:06:49,45.156.104.174,Investigating,Manual
1852,42,Anomalous Traffic,Medium,2024-06-27 08:23:09,7.207.111.249,Resolved,EDR
1853,181,Privilege Escalation,Critical,2023-07-18 10:48:34,69.44.156.39,False Positive,Manual
1854,5,DDoS,High,2024-06-17 00:31:27,153.89.227.91,Open,IDS
1855,124,Lateral Movement,Medium,2023-09-20 22:08:09,9.163.53.134,False Positive,WAF
1856,197,Anomalous Traffic,Medium,2023-07-20 23:25:22,54.192.22.32,False Positive,IDS
1857,100,Intrusion Attempt,Low,2023-12-30 00:22:47,230.173.197.221,Resolved,EDR
1858,99,Malware Detected,Low,2023-06-26 20:53:07,241.165.2.153,Investigating,IDS
