stat_id,game_id,player_id,minutes_played,points,rebounds,assists,steals,blocks,turnovers
4240,424,120,27,10,2,9,2,3,0
4241,425,340,36,17,5,7,5,0,0
4242,425,393,37,32,7,2,2,3,2
4243,425,11,34,10,3,2,1,0,6
4244,425,391,21,21,1,5,3,2,6
4245,425,41,21,7,14,2,0,0,5
4246,425,315,17,6,12,12,5,3,6
4247,425,161,15,6,15,8,1,2,0
4248,425,210,36,22,9,4,2,4,1
4249,425,99,18,8,7,1,1,2,2
4250,425,353,29,2,15,3,2,0,1
4251,426,309,37,2,14,6,2,3,0
4252,426,75,35,26,4,10,4,2,1
4253,426,369,28,9,6,1,2,2,1
4254,426,188,39,20,0,12,3,1,6
4255,426,170,15,30,8,11,2,4,2
4256,426,242,19,12,14,11,3,3,5
4257,426,368,15,10,3,8,0,3,6
4258,426,230,28,33,4,5,1,3,4
4259,426,40,21,20,8,4,2,0,5
4260,426,53,40,4,12,7,3,2,5
4261,427,73,32,14,0,6,1,2,2
4262,427,54,21,33,3,0,5,4,2
4263,427,21,20,23,14,11,2,2,1
4264,427,226,40,16,14,3,2,1,5
4265,427,214,23,31,4,4,4,3,4
4266,427,324,20,23,7,5,0,1,1
4267,427,285,29,30,8,10,3,4,0
4268,427,335,21,16,8,7,0,1,3
4269,427,59,15,23,15,10,5,3,5
4270,427,56,25,10,5,2,0,1,5
4271,428,102,19,15,8,2,0,1,1
4272,428,383,36,32,6,8,2,2,6
4273,428,203,21,24,1,12,0,1,0
4274,428,27,25,28,7,8,1,3,3
4275,428,220,28,19,6,6,2,4,3
4276,428,174,25,9,7,11,5,2,2
4277,428,54,40,22,10,3,5,1,4
4278,428,323,27,33,15,3,3,2,4
4279,428,173,24,11,6,1,4,4,4
4280,428,207,36,27,3,6,3,3,1
4281,429,132,40,4,2,1,2,2,5
4282,429,177,18,26,5,4,4,3,3
4283,429,87,15,24,8,10,4,0,0
4284,429,370,36,18,1,6,2,2,3
4285,429,286,27,24,3,2,3,3,5
4286,429,314,40,16,11,1,1,4,1
4287,429,111,23,25,13,2,4,1,1
4288,429,2,24,22,13,5,0,2,5
4289,429,169,32,11,4,11,1,0,4
4290,429,125,24,33,12,0,2,4,3
4291,430,301,20,19,6,3,2,2,0
4292,430,293,24,26,15,12,4,3,4
4293,430,231,38,15,4,5,5,1,6
4294,430,365,34,8,9,10,4,1,3
4295,430,102,21,23,5,9,0,4,1
4296,430,52,28,30,8,4,3,4,3
4297,430,400,31,30,6,2,0,3,0
4298,430,221,32,7,3,6,4,2,2
4299,430,374,18,11,12,12,4,3,5
4300,430,281,17,34,14,10,0,0,2
4301,431,108,15,24,8,1,4,0,4
4302,431,260,40,21,10,10,0,0,3
4303,431,212,24,12,12,1,2,1,1
4304,431,169,29,21,0,4,2,0,1
4305,431,111,20,35,10,12,4,4,5
4306,431,356,32,9,1,11,1,2,3
4307,431,85,36,19,7,1,4,4,0
4308,431,334,16,3,9,10,4,1,2
4309,431,248,27,4,3,2,4,2,2
4310,431,16,36,31,5,6,1,0,5
4311,432,150,32,29,13,7,0,2,5
4312,432,14,39,10,11,10,3,4,0
4313,432,197,21,22,8,10,0,3,2
4314,432,22,19,35,5,3,2,4,6
4315,432,375,31,19,15,6,4,0,4
4316,432,346,37,20,2,2,0,1,1
4317,432,223,24,26,1,5,4,1,6
4318,432,157,30,4,12,2,3,1,1
4319,432,372,25,10,12,4,5,1,3
4320,432,246,17,9,7,8,4,3,0
4321,433,208,34,34,8,7,5,2,2
4322,433,278,31,33,1,11,0,4,3
4323,433,51,23,28,3,4,3,4,4
4324,433,232,23,34,7,12,4,2,3
4325,433,130,38,4,3,6,3,4,2
4326,433,365,34,23,7,11,1,2,4
4327,433,293,29,23,6,9,1,0,1
4328,433,301,35,27,2,9,4,4,1
4329,433,363,19,26,0,3,4,3,0
4330,433,198,35,25,14,10,2,1,6
4331,434,245,29,35,0,10,1,3,0
4332,434,367,29,6,13,5,4,4,0
4333,434,396,29,20,12,12,0,1,0
4334,434,270,23,28,10,4,2,3,2
4335,434,167,28,26,7,11,3,1,3
4336,434,88,40,10,5,3,0,2,6
4337,434,32,20,8,1,3,3,4,5
4338,434,298,33,13,0,4,5,4,3
4339,434,107,33,15,15,11,0,0,1
4340,434,152,22,14,10,12,3,4,6
4341,435,144,15,7,5,9,1,4,6
4342,435,278,36,10,4,0,0,1,1
4343,435,364,29,2,9,5,3,2,5
4344,435,225,15,22,1,11,3,2,4
4345,435,358,35,7,2,3,4,1,4
4346,435,49,34,17,4,12,3,4,1
4347,435,59,17,17,0,11,0,1,1
4348,435,151,32,14,7,6,5,3,5
4349,435,318,39,14,12,1,2,0,2
4350,435,112,30,28,2,9,2,2,3
4351,436,7,31,9,2,0,3,4,4
4352,436,381,24,11,5,2,1,0,5
4353,436,103,34,33,10,11,5,4,4
4354,436,332,21,11,1,1,0,4,4
4355,436,10,40,35,2,0,3,1,1
4356,436,80,36,33,9,11,3,4,1
4357,436,341,40,4,2,9,2,2,0
4358,436,356,15,34,6,4,2,2,1
4359,436,390,25,17,15,4,1,2,4
4360,436,334,39,21,2,12,3,4,2
4361,437,368,19,15,4,8,5,1,0
4362,437,194,16,6,11,7,0,4,6
4363,437,342,17,2,9,10,1,4,3
4364,437,359,39,13,7,4,0,0,5
4365,437,9,38,11,9,2,2,0,2
4366,437,303,27,12,13,8,2,2,0
4367,437,131,32,31,14,12,3,4,4
4368,437,105,28,7,15,6,5,4,3
4369,437,33,37,13,13,2,5,0,2
4370,437,8,20,33,11,12,5,4,5
4371,438,53,16,3,4,5,4,1,1
4372,438,40,16,26,11,1,0,3,3
4373,438,382,32,12,10,1,2,1,6
4374,438,230,31,34,0,0,2,4,3
4375,438,368,15,25,8,6,4,0,2
4376,438,28,38,23,2,7,5,0,2
4377,438,107,19,5,9,7,1,0,4
4378,438,129,29,30,10,2,3,1,1
4379,438,152,20,35,8,4,0,1,1
4380,438,298,36,14,10,8,5,0,6
4381,439,229,30,32,0,0,1,1,6
4382,439,275,21,22,4,3,2,0,3
4383,439,67,20,31,9,10,0,2,3
4384,439,38,16,34,6,2,4,3,6
4385,439,167,16,18,3,6,0,2,1
4386,439,243,37,34,4,4,2,2,3
4387,439,190,38,20,13,10,2,1,1
4388,439,128,22,5,8,0,1,0,5
4389,439,195,36,23,2,8,0,2,5
4390,439,69,31,24,7,5,0,3,1
4391,440,205,38,19,2,9,5,2,6
4392,440,77,22,30,6,3,1,0,1
4393,440,150,34,15,12,11,2,2,3
4394,440,197,39,23,1,2,1,0,5
4395,440,14,32,3,11,3,4,2,6
4396,440,266,29,25,2,3,1,2,3
4397,440,374,25,6,6,10,2,4,0
4398,440,296,23,29,3,10,1,0,0
4399,440,400,38,18,1,11,3,4,4
4400,440,81,22,19,0,0,3,3,6
4401,441,110,15,16,3,7,1,2,6
4402,441,293,34,29,6,2,0,2,2
4403,441,102,22,17,14,5,1,0,3
4404,441,121,25,10,12,1,1,1,2
4405,441,231,15,5,1,2,2,4,1
4406,441,202,32,16,10,0,5,0,1
4407,441,387,19,32,8,0,5,4,4
4408,441,114,30,25,15,11,4,2,6
4409,441,290,19,16,11,1,5,4,5
4410,441,31,16,12,13,4,1,0,5
4411,442,160,31,21,2,6,5,1,5
4412,442,296,23,20,15,7,5,4,1
4413,442,81,30,28,6,9,5,1,0
4414,442,295,26,25,2,12,2,3,0
4415,442,400,40,18,11,11,1,1,0
4416,442,267,32,9,11,9,4,4,6
4417,442,257,19,26,15,4,2,1,1
4418,442,170,36,33,6,1,2,0,1
4419,442,385,34,3,7,0,0,4,0
4420,442,369,40,2,7,9,0,0,0
4421,443,174,33,31,13,2,0,3,1
4422,443,21,23,34,9,11,5,2,1
4423,443,323,16,23,6,4,2,3,2
4424,443,145,26,3,4,3,4,1,4
4425,443,252,35,8,12,1,1,3,5
4426,443,18,32,3,15,3,1,3,0
4427,443,340,24,26,7,5,2,2,1
4428,443,183,32,21,13,8,3,1,6
4429,443,386,35,30,5,0,1,1,1
4430,443,279,31,16,4,12,1,3,0
4431,444,201,30,20,0,2,3,2,2
4432,444,360,32,22,5,4,2,4,0
4433,444,196,20,17,7,1,0,4,0
4434,444,191,31,24,8,11,4,0,6
4435,444,60,25,7,8,3,5,4,4
4436,444,387,39,19,1,9,4,2,5
4437,444,56,23,33,2,8,5,0,5
4438,444,202,21,11,9,12,0,3,1
4439,444,84,17,20,13,1,1,1,2
4440,444,335,23,30,6,12,5,1,3
4441,445,29,39,27,6,4,5,4,0
4442,445,82,23,9,11,7,3,0,4
4443,445,243,16,30,8,9,1,1,6
4444,445,307,36,14,13,6,2,1,4
4445,445,249,35,25,3,10,2,0,4
4446,445,28,25,30,8,5,3,2,6
4447,445,47,33,11,11,0,3,3,6
4448,445,152,21,16,15,11,1,3,2
4449,445,88,39,14,11,12,1,3,0
4450,445,298,20,8,9,6,1,0,3
4451,446,102,15,18,5,12,4,3,1
4452,446,383,19,17,2,0,1,3,2
4453,446,220,37,22,15,4,3,2,5
4454,446,172,24,14,12,6,3,1,2
4455,446,247,19,8,12,0,4,1,2
4456,446,39,39,2,6,12,5,4,1
4457,446,145,23,27,8,7,4,1,2
4458,446,252,22,23,12,2,0,2,2
4459,446,214,19,28,4,6,3,0,4
4460,446,73,32,12,13,11,3,0,0
4461,447,120,29,16,5,12,1,0,5
4462,447,239,38,31,14,5,4,2,6
4463,447,52,17,21,8,7,3,1,0
4464,447,296,39,19,10,3,1,3,5
4465,447,221,40,26,14,9,0,3,1
4466,447,206,33,28,1,12,3,1,0
4467,447,127,16,31,5,3,5,1,5
4468,447,23,39,6,15,8,3,1,5
4469,447,90,35,25,13,3,4,1,0
4470,447,65,18,34,14,8,0,3,1
4471,448,287,25,9,1,5,5,4,3
4472,448,366,21,21,9,12,3,4,2
4473,448,361,40,2,1,9,2,3,4
4474,448,348,36,18,14,12,5,4,1
4475,448,163,33,16,12,12,5,0,3
4476,448,380,32,30,4,9,3,4,3
4477,448,158,22,29,15,7,3,1,4
4478,448,77,27,26,7,5,1,3,1
4479,448,205,27,2,0,12,3,2,2
4480,448,14,15,18,0,10,4,2,0
4481,449,346,31,5,3,1,3,2,1
4482,449,106,40,10,0,12,5,3,4
4483,449,246,15,33,15,10,4,4,5
4484,449,135,38,27,3,8,1,2,3
4485,449,372,37,6,13,6,2,0,1
4486,449,299,19,12,5,10,2,2,6
4487,449,20,27,29,2,11,3,2,0
4488,449,74,30,25,13,6,3,1,6
4489,449,371,27,24,15,0,2,1,4
4490,449,322,40,35,6,3,4,1,1
4491,450,297,39,27,2,7,3,2,4
4492,450,190,32,25,14,7,2,1,3
4493,450,20,21,22,8,0,5,3,0
4494,450,69,38,22,9,7,1,0,6
4495,450,82,34,10,13,4,3,2,6
4496,450,100,30,9,2,11,3,3,4
4497,450,283,16,33,7,11,0,0,0
4498,450,311,17,30,15,7,3,3,5
4499,450,194,16,5,5,2,0,0,5
4500,450,359,22,29,9,12,1,1,4
4501,451,86,34,21,3,2,2,2,5
4502,451,81,37,27,5,10,5,0,1
4503,451,140,38,3,5,5,2,0,4
4504,451,182,23,8,2,3,4,3,2
4505,451,12,23,24,5,5,5,2,0
4506,451,217,34,16,13,4,4,2,0
4507,451,171,34,13,13,2,4,4,6
4508,451,164,30,25,15,2,0,1,5
4509,451,213,18,20,6,0,3,0,2
4510,451,328,22,13,11,8,4,4,2
4511,452,271,15,28,3,8,4,1,1
4512,452,43,40,32,2,0,2,2,4
4513,452,305,16,33,3,10,0,1,5
4514,452,331,28,18,13,8,4,0,3
4515,452,304,37,35,14,8,2,4,0
4516,452,95,40,31,15,9,0,2,1
4517,452,349,36,33,10,1,5,4,5
4518,452,26,34,23,6,11,2,1,6
4519,452,41,33,30,1,3,4,3,5
4520,452,377,39,33,6,3,4,0,6
4521,453,35,20,28,9,10,2,0,6
4522,453,155,15,18,4,3,1,0,0
4523,453,58,37,26,11,8,3,1,5
4524,453,316,37,14,7,4,4,3,4
4525,453,139,17,16,9,2,0,0,2
4526,453,186,30,16,5,11,2,0,5
4527,453,335,35,18,3,5,3,0,3
4528,453,112,21,7,5,4,1,1,0
4529,453,141,38,31,4,4,3,3,0
4530,453,114,29,19,1,3,2,1,5
4531,454,102,23,9,14,2,3,1,2
4532,454,383,16,27,15,12,2,2,0
4533,454,220,22,13,12,3,5,0,6
4534,454,247,36,8,10,0,4,4,1
4535,454,198,19,34,6,0,4,1,1
4536,454,61,15,18,10,12,5,0,1
4537,454,353,35,34,13,0,3,1,4
4538,454,132,24,14,1,6,1,4,3
4539,454,99,21,19,10,1,1,4,2
4540,454,271,18,30,4,8,5,2,2
4541,455,368,27,4,4,7,4,3,1
4542,455,256,38,20,14,6,2,3,5
4543,455,342,18,10,1,6,4,2,2
4544,455,123,40,12,3,1,0,4,6
4545,455,40,25,15,2,6,0,2,3
4546,455,131,39,8,6,4,0,0,6
4547,455,179,19,11,2,0,2,1,6
4548,455,212,21,22,5,4,3,4,3
4549,455,116,25,24,9,5,0,4,2
4550,455,169,25,18,10,9,4,0,3
4551,456,357,30,34,9,9,5,4,6
4552,456,25,24,19,0,6,0,1,6
4553,456,201,27,4,11,9,2,0,2
4554,456,191,36,10,3,9,4,4,4
4555,456,347,15,13,0,12,3,3,3
4556,456,99,25,16,0,2,4,1,1
4557,456,43,21,26,14,7,0,2,1
4558,456,289,33,33,4,5,1,4,2
4559,456,286,18,11,14,9,5,0,6
4560,456,61,22,11,11,3,1,1,5
4561,457,122,39,3,9,12,0,3,1
4562,457,306,30,19,5,2,0,1,5
4563,457,332,18,7,10,4,5,2,2
4564,457,90,35,34,11,0,1,2,6
4565,457,379,28,6,0,10,5,0,3
4566,457,347,22,32,15,10,4,3,1
4567,457,45,15,23,3,11,2,3,0
4568,457,24,29,14,15,2,0,2,0
4569,457,325,22,13,9,0,2,2,0
4570,457,46,18,12,2,7,4,2,3
4571,458,88,23,23,11,0,0,1,4
4572,458,107,15,18,7,1,1,4,3
4573,458,32,32,29,13,7,3,2,3
4574,458,395,24,27,6,6,1,1,6
4575,458,28,19,4,9,8,5,0,3
4576,458,320,33,2,15,0,0,2,3
4577,458,225,18,34,15,0,5,1,3
4578,458,144,37,16,4,4,3,3,4
4579,458,36,39,16,2,4,5,3,2
4580,458,338,20,23,0,8,4,1,1
4581,459,143,33,29,9,11,5,3,5
4582,459,198,30,15,4,3,3,1,2
4583,459,172,33,12,5,10,0,1,1
4584,459,293,19,21,0,6,0,4,3
4585,459,329,36,20,12,0,2,3,4
4586,459,49,26,28,11,10,4,1,3
4587,459,186,17,29,3,3,2,1,5
4588,459,104,39,35,2,2,2,4,0
4589,459,126,20,22,12,2,0,4,3
4590,459,19,23,32,13,0,2,2,0
4591,460,201,36,28,10,6,1,3,0
4592,460,60,27,5,8,6,2,1,0
4593,460,196,38,3,14,2,2,3,3
4594,460,46,27,2,11,12,5,1,0
4595,460,399,21,32,6,7,2,3,3
4596,460,221,24,13,8,2,3,4,2
4597,460,327,40,6,5,8,5,3,5
4598,460,140,28,8,4,12,5,4,1
4599,460,266,28,8,5,4,5,4,4
4600,460,86,32,31,14,9,4,4,6
4601,461,201,24,4,13,11,4,0,1
4602,461,394,29,24,12,1,5,0,2
4603,461,326,16,29,15,3,1,2,6
4604,461,45,31,27,8,8,0,0,3
4605,461,357,20,19,14,1,3,2,3
4606,461,322,17,13,0,5,2,0,2
4607,461,92,40,10,0,11,3,4,3
4608,461,299,39,21,14,12,3,0,0
4609,461,259,28,26,4,0,5,1,5
4610,461,243,22,14,12,2,3,0,3
4611,462,150,17,15,15,8,4,2,3
4612,462,375,37,10,6,5,2,1,2
4613,462,118,35,6,5,9,0,2,2
4614,462,310,32,28,7,11,4,2,6
4615,462,197,34,25,4,4,0,2,6
4616,462,37,38,27,12,12,3,0,2
4617,462,147,32,34,1,9,2,4,1
4618,462,182,35,18,6,9,5,4,0
4619,462,52,25,35,7,2,1,2,6
4620,462,12,30,5,5,1,0,3,4
4621,463,354,32,13,2,4,4,4,4
4622,463,245,27,24,13,10,4,0,6
4623,463,275,37,32,3,12,2,2,5
4624,463,38,39,14,12,12,0,0,2
4625,463,124,22,16,7,6,3,2,2
4626,463,265,24,16,1,3,2,1,3
4627,463,106,29,19,10,12,3,3,5
4628,463,157,17,8,10,5,3,4,5
4629,463,228,17,28,0,9,3,2,5
4630,463,346,16,25,14,8,3,3,3
4631,464,27,34,26,3,4,5,3,1
4632,464,110,15,30,9,8,5,0,1
4633,464,329,29,33,4,7,1,0,0
4634,464,162,33,29,9,6,2,1,0
4635,464,220,30,20,11,10,3,2,4
4636,464,338,32,20,9,3,5,4,0
4637,464,336,36,27,8,1,2,2,3
4638,464,168,33,24,11,11,5,3,1
4639,464,144,32,6,10,10,3,3,4
4640,464,232,34,32,4,8,0,2,3
4641,465,79,40,16,5,12,3,3,1
4642,465,85,34,7,12,11,5,4,2
4643,465,334,39,33,6,12,4,3,3
4644,465,16,31,31,12,5,4,3,2
4645,465,80,30,8,2,10,3,2,1
4646,465,90,35,30,11,1,0,3,2
4647,465,4,28,15,9,4,0,3,0
4648,465,350,19,9,1,9,0,3,6
4649,465,133,40,13,13,9,3,4,3
4650,465,10,30,12,14,12,4,1,1
4651,466,47,21,6,13,12,4,1,2
4652,466,395,21,28,2,12,1,0,0
4653,466,88,28,32,14,2,3,3,0
4654,466,32,26,29,2,10,2,3,6
4655,466,152,15,6,5,9,4,1,5
4656,466,372,26,20,2,12,3,2,3
4657,466,265,15,33,3,5,0,0,3
4658,466,355,35,27,11,2,4,2,1
4659,466,149,16,4,8,5,2,3,5
4660,466,337,35,34,12,8,2,4,1
4661,467,49,38,32,14,4,5,0,2
4662,467,30,23,10,1,1,4,0,1
4663,467,19,24,11,0,11,3,4,3
4664,467,141,20,6,15,0,2,3,3
4665,467,126,31,32,0,10,5,4,0
4666,467,278,17,29,15,1,1,1,0
4667,467,358,23,26,10,8,1,3,6
4668,467,227,26,2,3,6,5,3,2
4669,467,113,32,8,7,6,3,1,1
4670,467,51,39,11,1,8,3,0,5
4671,468,19,37,25,0,9,3,1,4
4672,468,49,33,18,15,8,1,2,4
4673,468,48,32,6,8,6,0,4,1
4674,468,84,23,30,9,0,5,3,4
4675,468,387,37,21,6,4,2,2,6
4676,468,10,28,26,2,9,3,1,0
4677,468,381,22,12,7,9,1,4,2
4678,468,206,15,9,15,12,3,0,0
4679,468,122,39,14,4,12,0,3,2
4680,468,127,40,34,0,8,3,1,3
4681,469,394,36,6,3,9,1,4,4
4682,469,325,21,5,0,4,2,4,0
4683,469,25,27,32,5,9,0,4,1
4684,469,399,15,19,4,12,0,0,4
4685,469,233,26,5,11,2,3,1,0
4686,469,110,28,33,5,2,2,0,1
4687,469,365,31,26,10,11,0,1,6
4688,469,301,31,21,3,0,0,4,2
4689,469,247,40,13,5,2,2,4,1
4690,469,162,37,19,8,12,2,0,5
4691,470,343,33,13,4,2,0,4,3
4692,470,158,27,19,12,1,4,1,5
4693,470,375,32,12,11,12,2,4,0
4694,470,22,24,16,5,12,0,0,5
4695,470,150,30,12,8,5,3,0,6
4696,470,249,31,4,13,1,3,4,0
4697,470,66,31,33,3,3,2,1,4
4698,470,297,37,21,14,3,1,2,1
4699,470,82,16,24,14,0,5,1,3
4700,470,29,26,25,5,5,3,0,3
4701,471,333,20,2,8,11,3,4,5
4702,471,97,34,6,2,11,3,1,0
4703,471,234,35,16,15,0,1,3,5
4704,471,312,17,26,15,1,3,3,1
4705,471,273,30,5,4,2,5,2,0
4706,471,30,32,15,0,8,1,1,0
4707,471,56,39,7,9,11,1,0,6
4708,471,151,33,17,8,1,2,1,0
4709,471,48,36,6,5,3,0,3,6
4710,471,19,22,7,7,9,3,1,4
4711,472,385,29,31,2,3,5,0,2
4712,472,376,19,16,15,10,3,4,0
4713,472,362,38,2,0,11,3,3,4
4714,472,134,28,20,5,11,3,3,5
4715,472,264,16,31,11,2,2,1,6
4716,472,392,24,6,7,1,5,3,5
4717,472,146,35,18,8,8,5,2,6
4718,472,211,37,9,11,4,2,1,5
4719,472,276,22,15,8,4,0,1,2
4720,472,344,37,34,11,12,2,0,0
4721,473,320,29,8,0,8,5,3,2
4722,473,358,32,22,7,1,2,4,6
4723,473,113,35,29,9,10,3,0,4
4724,473,364,38,30,4,5,2,3,6
4725,473,51,30,33,10,3,4,4,0
4726,473,343,26,14,4,4,3,4,0
4727,473,192,40,9,0,10,0,3,1
4728,473,158,18,35,15,4,2,3,4
4729,473,197,39,14,2,6,4,0,6
4730,473,118,37,24,2,6,2,4,0
4731,474,346,35,19,8,5,0,4,5
4732,474,280,27,20,5,3,5,0,3
4733,474,42,37,29,2,12,4,0,0
4734,474,244,30,19,9,2,2,1,2
4735,474,62,28,31,3,9,1,0,3
4736,474,400,37,3,15,5,1,2,4
4737,474,345,35,15,5,11,2,1,2
4738,474,160,36,25,3,3,1,1,0
4739,474,266,37,28,11,4,1,1,1
4740,474,120,20,19,13,9,1,2,2
4741,475,33,40,14,15,12,3,3,6
4742,475,137,20,5,9,3,4,3,6
4743,475,179,18,34,8,2,3,0,5
4744,475,212,27,29,10,6,2,2,2
4745,475,184,38,15,5,8,2,0,6
4746,475,172,34,27,9,11,2,2,6
4747,475,198,24,2,13,6,4,4,4
4748,475,329,38,21,4,5,1,1,4
4749,475,293,21,27,7,0,5,4,0
4750,475,301,17,8,15,2,0,1,4
4751,476,389,37,3,11,6,5,2,3
4752,476,211,20,14,13,10,0,3,5
4753,476,17,16,6,13,1,4,0,6
4754,476,193,22,29,8,0,5,3,4
4755,476,366,25,4,11,11,0,4,6
4756,476,91,26,4,7,12,0,4,6
4757,476,4,31,21,14,4,0,3,1
4758,476,379,20,12,10,5,3,1,6
4759,476,292,22,29,13,10,0,1,1
4760,476,65,25,11,2,7,5,4,5
4761,477,41,17,17,0,11,2,0,0
4762,477,26,19,31,2,9,0,2,5
4763,477,317,31,7,8,7,5,4,3
4764,477,72,36,5,10,6,1,1,1
4765,477,340,16,18,14,9,5,3,3
4766,477,395,23,26,8,5,4,1,4
4767,477,129,25,18,12,3,3,1,1
4768,477,298,22,2,1,3,5,0,2
4769,477,47,29,8,12,10,3,1,1
4770,477,32,24,13,11,3,5,0,0
4771,478,23,24,2,0,1,0,1,4
4772,478,379,26,10,1,7,5,4,0
4773,478,306,32,33,9,1,2,3,2
4774,478,7,28,28,7,7,0,3,0
4775,478,350,35,18,7,10,5,3,1
4776,478,277,26,17,10,5,5,2,3
4777,478,249,38,12,4,2,5,4,5
4778,478,66,24,31,12,6,0,0,4
4779,478,190,30,21,0,9,0,1,3
4780,478,128,18,16,11,8,0,2,0
4781,479,142,24,5,1,4,4,4,6
4782,479,22,27,23,13,0,4,2,3
4783,479,197,33,25,8,10,2,4,6
4784,479,150,25,26,14,7,2,2,3
4785,479,205,39,6,5,3,2,0,0
4786,479,7,15,20,0,10,0,2,0
4787,479,103,30,29,5,9,5,2,1
4788,479,23,15,8,4,11,0,3,1
4789,479,44,39,13,1,9,2,1,2
4790,479,378,20,13,0,8,1,2,6
4791,480,18,26,31,14,11,4,3,1
4792,480,386,24,9,7,7,1,1,0
4793,480,349,37,31,7,5,3,0,5
4794,480,317,21,26,2,8,3,3,2
4795,480,377,33,33,11,3,5,2,1
4796,480,243,25,23,3,5,2,0,2
4797,480,299,22,28,1,4,1,4,3
4798,480,371,19,20,7,0,4,4,2
4799,480,128,32,27,1,6,2,0,2
4800,480,307,24,11,11,11,5,0,4
4801,481,337,39,33,10,11,3,4,5
4802,481,216,16,8,10,5,0,4,4
4803,481,265,15,29,6,9,2,4,2
4804,481,106,25,19,11,0,5,2,5
4805,481,135,36,13,12,5,1,3,0
4806,481,198,32,24,12,8,1,2,0
4807,481,329,26,8,7,4,2,0,1
4808,481,293,29,25,11,4,5,3,5
4809,481,102,16,9,8,2,4,2,0
4810,481,203,22,14,13,9,1,3,4
4811,482,153,18,3,8,5,2,4,4
4812,482,159,16,20,12,0,3,2,1
4813,482,50,24,15,0,9,3,3,6
4814,482,89,28,14,9,9,0,3,3
4815,482,83,16,25,10,7,3,1,6
4816,482,28,21,28,5,12,1,1,0
4817,482,107,34,15,2,11,1,0,5
4818,482,47,16,9,3,10,0,1,4
4819,482,152,30,32,6,11,4,0,0
4820,482,129,29,33,3,9,5,3,4
4821,483,262,28,34,9,3,1,0,3
4822,483,11,25,4,6,3,4,0,5
4823,483,391,20,33,4,12,2,4,5
4824,483,251,16,8,8,0,2,2,1
4825,483,219,34,16,8,6,4,4,4
4826,483,246,31,20,7,9,2,1,6
4827,483,149,30,13,11,11,4,0,0
4828,483,244,25,16,11,8,2,4,3
4829,483,337,19,3,1,3,1,1,0
4830,483,135,20,2,3,11,4,1,3
4831,484,354,22,34,11,5,5,2,2
4832,484,38,26,5,11,1,5,4,0
4833,484,367,37,31,12,1,2,1,3
4834,484,67,40,28,4,4,2,1,3
4835,484,258,30,32,0,4,5,0,0
4836,484,2,35,27,8,9,0,1,2
4837,484,184,36,32,8,8,4,2,3
4838,484,8,23,10,11,2,3,2,5
4839,484,260,21,7,14,7,4,0,0
4840,484,98,26,16,14,2,2,3,2
4841,485,256,23,14,9,8,4,4,0
4842,485,123,34,5,0,12,0,0,1
4843,485,117,23,13,0,12,0,1,3
4844,485,342,29,26,0,6,3,1,2
4845,485,94,36,25,15,8,3,2,2
4846,485,83,31,20,5,1,3,1,6
4847,485,89,30,18,4,1,5,4,2
4848,485,333,16,20,15,8,5,4,6
4849,485,237,36,7,6,6,3,0,3
4850,485,159,17,28,9,12,4,4,5
4851,486,357,27,17,4,7,4,2,0
4852,486,360,24,24,11,0,4,3,1
4853,486,384,39,15,6,0,4,4,3
4854,486,45,16,16,5,11,2,1,4
4855,486,60,32,25,4,7,0,2,4
4856,486,228,24,21,12,3,5,2,3
4857,486,300,23,32,8,9,3,2,4
4858,486,337,18,17,3,1,0,0,6
4859,486,135,26,10,5,11,0,4,0
4860,486,149,26,24,2,2,1,3,6
4861,487,398,31,13,7,2,1,2,0
4862,487,330,17,17,10,11,1,1,2
4863,487,226,38,18,9,5,3,0,1
4864,487,148,17,32,12,8,5,0,0
4865,487,21,17,15,5,4,3,0,6
4866,487,298,24,7,8,2,1,3,2
4867,487,88,29,19,10,10,2,2,6
4868,487,28,35,9,14,12,1,1,0
4869,487,107,17,28,10,11,2,4,3
4870,487,152,27,25,14,8,0,2,5
4871,488,124,25,7,14,2,4,3,2
4872,488,245,19,6,6,6,0,0,3
4873,488,373,17,21,15,2,1,1,4
4874,488,354,40,20,10,3,0,4,3
4875,488,229,37,22,2,6,2,2,6
4876,488,32,15,3,10,11,1,4,5
4877,488,28,40,2,8,12,1,0,6
4878,488,152,29,27,3,11,4,4,0
4879,488,47,35,31,13,5,5,4,5
4880,488,129,17,16,3,1,4,3,0
4881,489,388,38,6,10,7,2,4,5
4882,489,334,18,29,15,1,3,2,3
4883,489,294,30,5,13,6,3,4,4
4884,489,248,25,9,13,8,1,0,1
4885,489,356,32,25,4,10,4,2,3
4886,489,291,24,7,11,0,3,4,6
4887,489,159,33,23,2,1,4,4,5
4888,489,50,17,7,12,10,3,4,3
4889,489,58,21,19,1,8,2,0,5
4890,489,164,23,27,13,7,2,3,5
4891,490,33,15,10,6,1,1,2,1
4892,490,131,36,26,6,9,5,3,4
4893,490,260,34,24,14,1,1,4,6
4894,490,116,26,31,0,0,0,3,4
4895,490,115,24,24,2,10,1,1,5
4896,490,136,31,30,6,0,1,4,0
4897,490,377,24,31,12,0,2,0,4
4898,490,13,27,13,13,2,4,1,1
4899,490,72,26,24,6,7,3,1,0
4900,490,101,15,25,6,2,5,3,1
4901,491,301,29,25,8,9,5,0,2
4902,491,143,33,33,6,0,1,3,2
4903,491,102,36,17,15,12,2,2,6
